text	label
他在看了古巴球队的几场比赛后指出，古巴球队的教练员与队员缺乏进取精神，打法陈旧、保守。	[]
访问期间，勒梅尔给古巴教练和球员进行了授课。	[26]
他建议法国方面派队员到古巴做示范，逐步改变古巴球员的思维方式。	[26]
古巴足球协会主席路易斯·埃尔南德斯希望古巴的球队，而不是个别队员，能够到法国进行比赛、观摩学习。	[26]
在古巴，最为普及的运动项目是棒球，被称为古巴的“国球”。	[]
足球运动在岛内刚刚兴起，目前的水平在加勒比地区都不算突出。	[]
国际足联曾把古巴评为１９９９年进步最快的队伍之一。	[]
为了普及和推广足球运动，古巴已开始实施增加足球场的计划，以便让更多的人喜欢足球、投身足球。	[]
新华社北京１１月７日电中央军委委员、中国人民解放军总政治部主任于永波一行结束了对美国的正式访问，今天返回北京。	[26, 26]
随同于永波访问的广州军区政委刘书田、兰州军区副司令员兼兰州军区空军司令员马晓天、南京军区政治部主任刘永治、总政治部秘书长程宝山、国防部外事办公室副主任张邦栋等同机抵京。	[26, 26]
到机场迎接的有总政治部副主任唐天标，国防部外事办公室副主任李东辉和总政治部副秘书长张铁健等。	[26]
在访问美国太平洋总部期间，于永波会见了美太平洋总部司令布莱尔，并听取了太平洋总部情况介绍，参观了亚太安全研究中心和“皇家港”号宙斯盾巡洋舰以及其他军事单位。	[6]
新华社巴西利亚１１月６日电（记者郑大方）巴西大型石油企业“巴西石油公司”因原油再次泄漏污染环境，被圣保罗州政府依据环境保护法处以１０３万美元的罚款。	[15]
上周末，一艘巴西石油公司租用的塞浦路斯籍油轮在圣保罗州北部港口圣塞瓦斯蒂安停靠码头时，因操作失误与港口导航装置相撞，约１０万公升石油从被撞毁的船体处泄入海中。	[]
泄漏的原油污染了该市的１３个海滩，并威胁到附近一处红树林沼泽自然保护区的生态环境。	[]
巴西石油公司已派出７２０人清理污染，并防止油污带扩散。	[]
公司总裁雷伊西斯图保证，在３天内把污染的海滩清理干净。	[]
这是本年内巴西石油公司发生的第八起石油泄漏事故。	[]
１月份，该公司在里约热内卢的一座炼油厂输油管道意外破裂，１２０万公升原油流入海中，造成了巴西历史上最大的一次生态灾难。	[]
巴西石油公司已宣布，将投资９．２７亿美元用于环保项目建设，防止类似事故的发生。	[31]
新华社洛杉矶１１月６日电（记者张小军）最新研究表明，妇女使用激素替代疗法，能够减轻中风给智力带来的长期损伤。	[]
在美国康复和人体医学学会年会上，田纳西州金雀人体康复医院的研究人员宣读了他们的上述研究成果。	[]
研究人员对１３７名妇女进行的调查发现，第一次中风前曾使用激素替代疗法的妇女，在中风后的智力测验中，比普通中风妇女得分要高。	[]
虽然激素替代疗法对人脑的影响机理还不清楚，但实验表明，雌激素能够保护记忆力和人脑的其它认知能力。	[]
目前，许多中年女性使用激素替代疗法缓解更年期症状、预防心脏病和骨质疏松症。	[]
但这种疗法与女性乳腺癌发病率是否有关、是否会造成健康方面的其它问题，尚不得而知。	[]
新华社珠海１１月８日电综述：中外航空厂商纷纷抢占中国支线飞机市场新华社记者张毅徐清扬蓬勃发展的中国支线飞机市场，成为第三届珠海国际航展上的热门话题。	[]
前来参展的国内外飞机制造商和航空公司，纷纷表示将进军潜力巨大的中国支线飞机市场。	[]
据预测，未来的“十五”期间，中国支线航空旅客运输量年均增长在１０％，到２００５年达到１０００万人；	[]
到２０１９年，支线航空运输在中国整个航空运输中所占比例将由目前的１２％上升至２６％，中国的支线飞机需求量在未来２０年内将超过４００架。	[]
本届珠海国际航展成了中外支线飞机竞相角逐的舞台。	[]
中国航空工业第一集团公司属下的西安飞机工业公司，首次展示了其去年推出的具有国际先进水平的“新舟６０”新型支线飞机。	[]
这种为支线航空量身定做的飞机，一经推出就成了市场的宠儿，深圳金融租赁公司在本届航展上一次就订购了６０架，总金额达４０亿元。	[32]
目前，中国航空工业第一集团公司正在启动新型涡扇支线飞机项目，力争在中国支线飞机市场的争夺中取得主导地位。	[]
国外众多飞机制造商也不远万里来到珠海，向中国航空界推介他们生产的支线客机：波音公司推出了新一代波音７３７－７００中短程商务喷气飞机，空中客车、庞巴迪以及俄罗斯、乌克兰等国的航空制造企业也纷纷展示他们最新研制的支线飞机，借珠海国际航展这个“窗口”挺进中国支线飞机市场。	[26]
波音民用飞机集团副总裁兰迪·贝斯勒说，中国支线飞机市场正在引起我们的高度关注。	[]
随着中国东部沿海地区经济腾飞和中国西部大开发战略的实施，中国区域经济将逐步加强，区域性的支线航空需求日益活跃。	[]
中国支线运输在未来２０年将迎来大发展时期，这是一个有巨大潜力的航空运输市场，作为全球最大航空公司之一的波音公司也力争在开拓中国支线飞机市场方面有所作为。	[]
包括波音在内的一批国外飞机制造商已经在实施他们抢占中国支线飞机市场的计划。	[]
波音７３７－７００飞机已于今年在中国西南成功地进行了试飞，被中国航空企业看好。	[]
庞巴迪、巴西飞机制造公司等推出的支线飞机，在中国也获得了可观的订单。	[]
更多的国外飞机制造商也正在寻求进入中国支线飞机市场的途径。	[]
中国国防科学技术工业委员会副主任张洪飚在珠海国际航展上向国际航空界发出了这样的信息：下世纪初，支线飞机将是中国民用飞机工业发展的重点，中国将按照国际适航标准，启动具有中国自主知识产权的５０至７０座级新型涡扇喷气支线客机的研制项目。	[]
本着共担风险、共享利益的原则，中国欢迎各国伙伴以联合投资、合作设计、分包生产、技术咨询等多种形式、多层次的参与国际合作，参与中国的新支线飞机发展项目。	[]
中国民航总局规划司副司长刘万明认为，中国的支线航空目前尚处在发展初始阶段。	[]
随着中国政府对发展支线航空政策的倾斜，中国枢纽辐射式航线网络的进一步完善，支线航空将成为中国民航新的增长点，市场前景诱人。	[]
（完）。	[]
新华社雅加达１１月８日电（记者赵金川）印度尼西亚雅加达省高等法院８日要求雅加达南区法院重新审理前总统苏哈托涉嫌贪污案。	[20]
雅加达高等法院首席法官格德·苏达尔达在宣读这项判决时说，高等法院陪审团接受公诉检察官对雅加达南区法院９月２８日作出的取消对苏哈托涉嫌贪污案审判的判决的上诉。	[18, 9]
为此，高等法院要求雅加达南区地方法院重新审理该案。	[]
此外，雅加达高等法院还命令雅加达南区法院继续维持对苏哈托实行软禁的决定。	[]
雅加达南区地方法院从今年８月３１日开庭审理苏哈托涉嫌贪污案件，但被告托病拒绝出庭。	[20]
该法院在今年９月２８日开庭审理苏哈托贪污案件时，出人意料地以被告身体欠佳为由决定取消对这一案件进行审判，同时撤消对苏哈托实行的软禁。	[20]
这一判决引起民众的强烈不满并导致了支持和反对者间的流血冲突。	[4]
印尼总检察院是在８月上旬以苏哈托在执政期间利用他创立和经营的７个基金会侵吞国家５．８亿美元向法院提出起诉的。	[3, 11]
苏哈托是１９９８年５月下台的。	[28]
新华社利雅得１１月７日电（记者喻开元）沙特政府日前根据法赫德国王的指示决定开放北部同伊拉克接壤的佳迪达关口。	[]
这是自１９９１年海湾战争以来沙特首次开放同伊拉克的边界。	[]
沙特工商会出口发展中心官员向本社记者证实了这一消息，并说目前有关部门正在积极准备，争取尽快开放这条边界通道。	[]
据沙特《中东报》报道，法赫德国王是应沙特一些出口商的请求决定开放这一边界的，以便沙特商人根据“石油换食品”协议向伊拉克出口食品、医药等生活必需品。	[]
在开放边界之前，沙特向伊拉克出口的商品都需取道约旦，导致运输费用比直接通过沙伊边界增加了５０％。	[]
另据报道，到本月６日，沙特公司在第８阶段“石油换食品”计划中已与伊拉克公司签定了价值７０００万美元的出口合同。	[]
至此，沙特公司从执行安理会９８６号决议以来向伊拉克出口的合同总金额已超过５·３３亿美元。	[]
沙特工商会秘书长乌萨迈·库尔迪说，沙特是在向联合国有关委员会提出要求后再与伊拉克有关公司签定合同的。	[]
他说，沙特决不会允许任何国家通过沙特领土同伊拉克进行联合国协议规定以外的过境贸易。	[]
新华社西宁１１月９日电（记者梁娟徐鸿伟）日前，记者从柴达木盆地所在的海西州经济发展计划委员会了解到，新西兰锂业有限公司与中科院青海盐湖研究所合作成立的年产１００吨的碳酸锂的青海锂业有限公司，目前已在德令哈市东台盐湖地区建设。	[3]
柴达木盆地锂资源开发序曲由此奏响。	[]
柴达木盆地素有中国的“聚宝盆”之称，这里蕴藏着丰富的钾盐、石油、天然气、黄金、铅锌等矿产资源，具有广阔市场前景的锂资源也非常丰富。	[]
据地质部门的资料显示，柴达木盆地锂资源储量大，矿层厚，品位高，并伴生硼、钾、镁、钠等多种元素。	[]
目前柴达木地区的３３个盐湖中已探明锂资源产地区１０多处，氯化锂储量居全国第一位。	[]
锂作为一种新型能源材料，已被广泛应用于国防、电子、化工等领域，国内外对锂的需求量一直处于上升趋势，这对柴达木盆地的丰富锂资源开发提供了广阔的市场前景。	[]
但由于柴达木盐湖卤水中镁锂两种矿产并存，且镁的比值高，因此存在将镁锂分离后再提取锂的复杂难题，截至目前柴达木盆地还没有生产氯化锂和碳酸锂的工业生产企业。	[]
据了解，中科院盐湖研究所的一批青年科学家在锂资源丰富的柴达木盆地东台吉乃尔盐湖进行了数年艰苦研究，最近终于攻克了在高镁卤水中提取锂的关键技术，并完成了从高镁卤水中提取锂盐粗矿的工艺研究，获得了大量进行工业生产的技术数据，为锂资源的大规模开发打下了坚实基础。	[]
新华社东京１１月１０日电（记者王大军）日本秋田地方法院１０日判处邪教组织“法之华三法行”向秋田市一妇女作出５５０万日元的赔偿。	[31]
据判决书说，这名５０多岁的妇女于１９９４年春天因苦于自己和家属有病，接受“法之华三法行”的宣传，参加了教主福永法源的演讲会，还请福永看了脚相。	[]
福永诈称她到６０岁将患重病，必须参加该教的研修会。	[]
同年夏天，福永等人在研修班上又对她说，要想得到幸福必须捐款。	[31]
结果这名妇女共交出４５８万日元的研修费。	[31]
法庭认为，“法之华三法行”劝人参加研修和捐款活动并非纯粹为了布教，而是以恶劣的手段敛财，属于有组织的不法行为，因此须向受害者作出赔偿。	[31, 31]
近年来，邪教组织“法之华三法行”以看脚相为名，诈骗了大量钱财，许多教徒觉悟后纷纷揭发其欺骗行径，并上诉法庭。	[19]
迄今，约有１１８０人向包括大阪、东京在内的８个地方法院递交诉状，要求“法之华三法行”赔偿的总额达５８亿日元。	[19, 31]
今年４月，福冈地方法院判处“法之华三法行”向２７名原告作出总额为２．２７亿日元的赔偿。	[31]
新华社柏林１１月１０日电（记者王东）被剥夺了悉尼奥运会金牌的德国男子自由式摔跤选手亚历山大·莱波尔德的律师阿克塞尔·乌尔默尔今天证实，莱波尔德控告国际奥委会取消他奥运金牌的诉讼状已经送达瑞士洛桑的国际体育法院。	[]
但据了解，莱波尔德对世界摔跤联合会对他处以两年禁赛的决定还没有提出诉讼。	[]
乌尔默尔透露，由于还不了解世界摔跤联合会的法律章程及其内部申诉途径，因此目前还不能提出对它的控告。	[]
一旦把情况弄清楚后，立即将这一诉讼扩大到世界摔跤联合会。	[]
至于国际体育法院何时开庭审理，目前还不得而知。	[]
乌尔默尔估计可能得需要３到６周时间。	[]
３１岁的亚历山大·莱波尔德今年９月３０日在悉尼奥运会男子自由式摔跤７６公斤级决赛中，击败美国选手，摘取金牌。	[]
但是１０月初国际奥委会医学委员会查出他服用了兴奋剂，随即取消了他的奥运金牌。	[]
莱波尔德认为，他是青白无辜的，决心运用法律武器维护自己的权益，力争索回应属于自己的奥运金牌，并撤消世界摔跤联合会对他的两年的禁赛处罚。	[]
新华社多哈１１月１２日电（记者潘立文关心国）伊斯兰会议组织国家第九次首脑会议１２日在卡塔尔首都多哈开幕，本次大会主题是“和平与发展”。	[]
上届会议主席、伊朗总统哈塔米在开幕式上致辞。	[]
他提出了解决巴勒斯坦危机的４点方案：让所有巴勒斯坦人返回家园；	[26]
让他们就自己的未来国家问题举行全民公决；	[]
建立以耶路撒冷为首都的独立国家；	[]
由巴勒斯坦国决定巴勒斯坦人事务。	[]
新任伊斯兰会议组织主席、卡塔尔埃米尔哈马德接着发表讲话说，这次会议是在伊斯兰民族面临重大挑战的特殊情况下召开的。	[]
他说，“挑战不仅来自政治方面，也来自经济、科技、文明和信仰、传统等各个方面。	[]
我们只有去面对和战胜这些挑战，别无选择。	[]
”哈马德说，“必须向世界重申我们的坚定立场：如果以色列不从所占领的巴勒斯坦、戈兰高地和黎巴嫩领土上撤出，不遵守国际法则，不执行联合国所有有关决议，中东争端就不能解决。”	[26]
他主张本次会议为恢复巴勒斯坦人民的民族权利制定一个实际战略。	[]
伊斯兰会议组织秘书长拉腊基、联合国秘书长安南、不结盟运动组织主席、南非总统姆贝基、阿盟秘书长马吉德和非统组织秘书长萨利姆先后在开幕式上发表讲话。	[]
巴勒斯坦民族权力机构主席阿拉法特在讲话中强烈抨击以色列对巴勒斯坦人民的镇压行为，高度赞扬伊斯兰国家对巴人民的支持。	[4]
他说，必须根据联合国有关决议来寻求巴勒斯坦问题公正和全面解决。	[]
来自５６个成员国的国家元首、政府首脑或代表、联合国秘书长安南及国际和地区组织负责人、非成员国观察员共４０００多人参加了本次会议。	[]
在为期３天的会议期间，与会者将讨论在世界多极化和经济全球化时代背景下伊斯兰国家所面临的重大问题和挑战，如何加强成员国间的政治团结和经济合作等。	[]
会议将审议外长会议提交的８８项议案并发表《多哈宣言》，会议还将举行提别会议，讨论当前巴勒斯坦领土上的紧张局势。	[]
新华社东京１１月１３日电（记者王妍）日本大阪地方法院１３日作出判决，要求以毫无科学根据的脚相诊断为手段骗取钱财的邪教“法之华三法行”，对大阪府１６名受骗男子赔偿总共１．１亿日元。	[31]
这些男子在向法院提出的财产赔偿诉讼中说，从１９９２年开始，“法之华三法行”教团成员以看脚相的方式，恐吓他们已身患癌症，骗取了２０万至３０００万日元不等的“研修费”。	[19, 31]
另外，福冈地方法院和秋田地方法院也正在审理要求“法之华三法行”教团进行财产赔偿的诉讼案件。	[20, 19]
目前日本全国有１２００多名受害者提出诉讼，要求赔偿的总金额超过６５亿日元。	[19, 31]
“法之华三法行”教团多年来通过给人看脚相占卜，以不治之症和难逃劫难相威胁，诱骗人们入教，并以各种名义要求修行者缴纳巨款，从而聚敛了巨额资金。	[31]
在醒悟的受骗者的告发下，法院已经立案，并对这个教团一些骨干进行了有罪判决。	[19, 12]
新华社广州１１月１４日电（记者梁钢华车晓蕙）全球著名跨国公司之一的ＢＰ公司常务副总裁史密斯今天说，中国已成为ＢＰ公司全球仅次于欧美的第三大市场，在未来几年，他们将进一步扩大在中国的投资规模。	[]
这是史密斯今天在此间举办的新闻发布会上作上述表示的。	[]
ＢＰ公司是全球最大的石油和石化集团之一。	[]
今年７月２４日，原英国石油、阿莫科、阿科和嘉实多组成了新的ＢＰ公司，其市值超过２０００亿美元。	[3]
史密斯今天说，ＢＰ公司一直非常重视与中国的合作，近２０多年来在中国已累计投资了３５亿美元，是在能源产业中投资中国最多的外国公司。	[]
他说，ＢＰ公司还与中国石化总公司、中国海洋石油总公司签订了２２个合资合同，合资企业包括重庆的醋酸厂和上海附近与中石化合作的乙烯裂解和下游产品生产厂。	[]
此外，ＢＰ还在中国设有航空油料公司、ＬＰＧ大型基地站及零售和营销高质量的润滑油企业，已成为外国在华最大的液化气供应企业。	[]
新华社深圳１１月１４日电（记者杨健、李南玲、张宿堂）国家主席江泽民今天晚上乘专机离开深圳前往文莱，出席在斯里巴加湾市举行的亚太经合组织第８次领导人非正式会议并对文莱进行国事访问。	[26, 26]
江泽民主席是今天下午结束对老挝、柬埔寨的国事访问乘专机抵达深圳的。	[26]
在深圳期间，江泽民主席出席了深圳经济特区建立２０周年庆祝大会、会见了经济特区所在省市和各经济特区主要负责人并为邓小平同志塑像揭幕。	[6]
陪同江泽民出访并同机离开深圳的有：江泽民主席夫人王冶坪，国务院副总理钱其琛和夫人周寒琼，中共中央书记处书记曾庆红，国家发展计划委员会主任曾培炎，中央政策研究室主任滕文生，中央办公厅副主任、中央警卫局局长由喜贵，江泽民主席办公室主任贾廷安，外交部部长助理王毅等。	[26]
前往机场迎送江主席有：中共中央政治局委员、广东省委书记李长春，中央办公厅主任王刚，广州军区司令员陶伯钧、政委刘书田，广东省领导同志卢瑞华、张高丽、黄丽满、于幼军、蔡东士等。	[26]
新华社多哈１１月１４日电综述：谋求和平共同发展新华社记者潘立文关心国为期３天的伊斯兰会议组织国家第九届首脑会议１４日凌晨在卡塔尔首都多哈落下帷幕。	[]
与会者在“和平与发展”这一会议主题下，认真讨论和研究了伊斯兰国家在政治、经济、社会和文化方面所面临的挑战。	[]
他们一致认为，在世界多极化和经济全球化的新形势下，伊斯兰会议组织成员国应当进一步加强彼此之间的团结、协调和合作，走共同发展之路。	[]
来自５６个成员国的国家元首、政府首脑或代表共４０００余人参加了这次盛会。	[]
大会通过的《最后公报》和《多哈宣言》强调，维护世界和平与安全将是伊斯兰会议组织的首要任务。	[]
文件为伊斯兰会议组织确定了今后３年的工作方针和目标，也为伊斯兰国家新时期的发展和合作制定了基本原则。	[]
继续推动中东和平进程是本届会议的一项重要议题。	[]
会议要求以色列执行联合国安理会有关决议和它同巴勒斯坦方面已经达成的协议。	[]
会议期间，许多国家的领导人呼吁国际社会向以色列施压，促使其回到谈判桌上来。	[]
会议强烈谴责以色列对巴勒斯坦人民新的血腥镇压，要求以色列从被占领的巴勒斯坦、叙利亚的戈兰高地等所有阿拉伯领土上撤出。	[4, 26]
会议在调解伊拉克同科威特的关系方面取得了一些进展。	[]
以东道主卡塔尔为首的一些阿拉伯国家领导人同伊拉克和科威特方面进行了频繁接触，说服科威特接受了会议决议中有关伊科关系状况的表述。	[6]
本届首脑会议主席卡塔尔埃米尔哈马德将继续在伊科之间进行斡旋。	[]
会议还呼吁伊拉克和联合国安理会开展全面对话，以公正的方式履行安理会有关决议，从而为取消对伊拉克实施的经济制裁创造条件。	[]
会议还对其它伊斯兰国家和地区的问题给予了关注。	[]
会议呼吁阿富汗冲突各方停止内战，通过和平谈判实现民族和解，早日建立一个具有代表性的、基础广泛的民族团结政府。	[4]
会议呼吁世界上所有的国家加入核不扩散条约和禁止核试验条约，要求核国家恪守有关决议，强调世界各国有权发展与和平利用核能技术，以促进它们在经济、社会等各方面的发展。	[]
加强经济贸易领域的合作、推动伊斯兰国家的经济发展、迎接新世纪和经济全球化的挑战是本届首脑会议的另一个重要议题。	[]
会议要求尽快执行伊斯兰会议组织关于加强成员国之间的经贸合作行动计划，以便实现它们之间的最大程度的经贸合作，为实现伊斯兰经济一体化奠定基础，最终建立伊斯兰共同市场和伊斯兰自由贸易区。	[]
科技革命、信息技术是伊斯兰国家面临的严峻挑战。	[]
与会的伊斯兰国家意识到，在科学技术迅猛发展和信息技术日新月异的时代，它们应尽快制定科技发展战略，加强科研基础建设，以提高伊斯兰国家的科技水平和能力，从而推动经济、社会等方面的可持续发展和改变部分伊斯兰国家的贫穷落后面貌。	[]
新华社北京１１月１４日电（记者李煦牛爱民）遵照北京市高级人民法院院长下达的执行死刑的命令，北京市第一中级人民法院今天将杀害公安民警袁时光的凶手王国清验明正身，押赴刑场执行枪决。	[13, 4, 13]
今年９月４日，北京市第一中级人民法院公开开庭审理了王国清等三人抢劫、故意伤害、盗窃一案。	[20]
各界群众及新闻记者近百人旁听了审判。	[20]
法院当庭作出了以抢劫罪、故意伤害罪、盗窃罪，判处王国清死刑，剥夺政治权利终身，并处没收个人全部财产的一审判决。	[18]
宣判后，王国清不服，以事实不清，量刑过重为由提出上诉。	[18, 9]
经北京市高级人民法院终审，作出驳回王国清上诉，维持一审判决的裁定。	[20, 9, 20, 18]
经法院审理查明，今年２２岁的王国清为外地进京无业人员。	[18, 26]
今年７月２３日８时许，王国清与他人经预谋，在北京市海淀区颐和园东宫门售票处与他人共同窃得一名游客摩托罗拉牌移动电话。	[]
当王国清正欲逃离现场时被发现。	[]
北京市公安局海淀分局东宫门派出所民警袁时光与在场群众张林、何琦上前抓捕时，王国清掏出随身携带的尖刀行凶拒捕，将袁时光腹部主动脉刺破，造成急性失血性休克死亡，张林、何琦也分别被王国清刺伤。	[10, 4, 4, 24, 22, 4, 24]
王国清在逃离现场后不久即被公安机关查获归案。	[10]
新华社耶路撒冷１１月１３日电（记者戚德良钟翠花）以色列内阁１３日晚决定，以国防军自当晚起对约旦河西岸由巴勒斯坦控制的Ａ区和加沙地带实施全面封锁。	[]
据以军方宣布，以内阁的这一决定是针对当天约旦河西岸和加沙地带以巴局势急剧恶化而作出的。	[]
封锁期间，任何巴勒斯坦人和车辆不准擅自离开Ａ区和加沙地带。	[26]
１３日，约旦河西岸和加沙地带发生多起交火事件。	[4]
当天下午，一辆以色列军车在约旦河西岸拉马拉市西北郊遭伏击，其中两名以军士兵被打死，８人受伤。	[4, 4, 22, 24]
以军方称，这起枪击事件为巴勒斯坦武装人员所为，巴方人员在枪击后逃离现场。	[4, 4]
同一天，一名以色列女教师下班返回位于拉马拉东北郊不远处欧夫拉犹太人定居点的住所时遭枪击，当场中弹身亡。	[26, 4, 4, 22]
据悉，另有一名以色列司机１３日在加沙地带发生的枪击事件中被打死。	[4, 4, 22]
事发当天，一个名为“萨拉丁旅”的新的巴勒斯坦武装组织声称对上述事件负责。	[4]
事发后，以色列代总理、通讯部长本·埃利泽紧急召集内阁和军方领导人开会商讨对策，同时向正在美国访问的以总理巴拉克通报了情况。	[4, 6]
以总理办公室和军方指责巴勒斯坦民族权力机构不执行双方达成的停火协议，要求巴方对上述枪击事件负责。	[4]
自以色列空军武装直升机本月９日在约旦河西岸伯利恒市附近发射导弹，炸死巴勒斯坦武装重要人物阿巴亚特和两名巴妇女后，巴有关武装组织发誓要进行报复。	[22]
近几天来，以巴武装冲突逐步升级，枪击事件不断发生，局势发展令人担忧。	[4, 4]
以巴自９月底爆发冲突以来，至今已有２００多名巴勒斯坦人在冲突中被以军打死，６０００多人受伤。	[4, 4, 4, 22, 24]
为平息冲突，以军方于１０月６日起对巴实施全面封锁。	[4]
１１月２日双方达成停火协议后，以方逐渐放松和解除了对巴Ａ区的封锁。	[]
根据巴勒斯坦人居住的城市和村镇的分布情况，约旦河西岸被划分成Ａ、Ｂ、Ｃ等多种不同区域，其中Ａ区的安全和民事管理权在巴方手中，Ｂ区的民事管理由巴方负责，安全由以方负责，Ｃ区的一切事务则完全处于以方的控制之中。	[]
新华社汉城１１月１５日电（记者高浩荣）汉城高等法院１５日以欺诈罪判处“天尊会”教主牟幸龙８年徒刑，并以同样的罪名判处其妻子朴贵达７年徒刑。	[18, 18]
此外，法院还判处“天尊会”另一名头目李落宇４年徒刑。	[18]
法院在判决书中说，“天尊会”的教义中虽然没有直接写进有关“世界末日”的内容，但“天尊会”在对信徒传教的时候宣扬了“世界末日来临”等内容。	[]
“天尊会”是韩国的一个邪教组织。	[]
教主牟幸龙和其妻朴贵达自称“天尊”、“天母”，到处招摇撞骗。	[]
在最近的１０年内，该邪教组织诈骗的钱财达到３８０多亿韩元（１１００韩元合１美元）。	[]
汉城地方检察院在今年初逮捕了牟氏夫妇和一批头目。	[10]
汉城地方法院７月一审判处牟氏夫妇１０年徒刑。	[18]
牟氏夫妇不服判决，提出抗诉。	[18, 9]
汉城高等法院１５日作出了上述判决。	[18]
新华社哈瓦那１１月１４日电（记者郑建东）第二届世界声援古巴大会１４日晚上在这里的“卡尔·马克思”剧院闭幕，大会一致通过了《最后宣言》及有关决定。	[]
古巴国务委员会主席卡斯特罗出席了闭幕式并发表讲话。	[]
卡斯特罗在讲话中指出，１９９４年举行第一届世界声援古巴大会时，古巴经济正处于非常困难的时期。	[]
但是，这６年来，古巴的经济形势不断好转，人民生活水平逐步改善。	[]
他说，尽管步子不大，古巴仍在不断前进。	[]
卡斯特罗强调说，没有全国人民的团结一致和觉悟，没有正义的事业，没有世界各国人民的声援和支持，古巴抵制美国封锁不可能坚持到今天。	[]
大会通过的《最后宣言》指出，美国对古封锁“是非法的战争行为，必须彻底地和毫无条件地取消”。	[]
文件指出，无论是从政治上还是道义上，美国政府没有任何理由压迫古巴，４０年来美国封锁给古巴人民造成了巨大的痛苦和牺牲。	[]
古巴是一场没有宣战的残酷战争的牺牲品。	[]
宣言指出，在不受任何外来干涉、威胁和侵略的情况下，古巴人民毋庸置疑地拥有建设自己的经济、政治和社会发展模式以及维护主权和独立的权利。	[]
此外，与会代表一致同意将２００１年确定为“国际声援古巴年”；	[]
把每年的１０月１０日——古巴第一次独立战争爆发的日子——定为“世界声援古巴日”。	[]
参加大会的代表们１４日上午还来到位于美国驻古巴利益办事处门前的“何塞·马蒂反帝论坛”举行集会，一致谴责美国政府和国会一意孤行，坚持对古巴进行封锁和采取敌视政策。	[26, 5]
代表们强烈要求美国顺应历史潮流，结束其长达４０年的不人道行为。	[]
会议期间，代表们还参观了古巴的一些医疗设施并和当地组织和团体进行了座谈，对古巴的现状有了更好的了解。	[6]
第二届世界声援古巴大会由古巴对外友协、古巴妇女联合会及大学生联合会共７２个组织和团体联合发起，于１１月１０日开幕。	[]
共有１１８个国家的４６６４名代表参加了这次大会，其中美国代表人数最多，共６００人。	[]
以齐怀远为团长的中国人民对外友好协会代表团和正在此间访问的中共代表团也应邀参加了大会。	[26]
新华社布鲁塞尔１１月１７日电（记者义高潮）欧洲联盟１７日正式要求世界贸易组织授权欧盟对美国政府的出口补贴行为予以制裁，制裁总金额为每年４０亿美元。	[]
欧盟负责外贸的委员拉米说，欧盟向世贸组织提出制裁要求旨在保护欧盟成员国的利益。	[]
他强调，尽管欧盟认为美国外贸公司法没有解决出口补贴问题，可以对美国制裁，但欧盟仍将此事留给世贸组织来裁决。	[]
欧盟在提出制裁要求的同时还向世贸组织提交了一份可能受到制裁的美国出口商品清单，共计４６类、数百种商品。	[]
欧盟表示将遵守今年９月间与美国达成的由世贸组织仲裁贸易争端的协议，因此一旦世贸组织判定美国政府新的外贸公司法仍属政府出口补贴行为，欧盟将在明年开始实施制裁。	[]
欧盟发言人古奇解释说，欧盟不会像美国那样在香蕉和荷尔蒙牛肉争端上未经世贸组织仲裁就径直对欧盟实施贸易制裁，欧盟此举的目的是为世人树立一个通过世贸组织仲裁贸易争端的榜样并以此加强世贸组织仲裁机制的权威。	[]
据报道，美国总统克林顿１６日签署了新的外贸公司法。	[]
世贸组织今年２月裁定美国旧的外贸公司法属非法的出口政府补贴行为，美国不得不重新修订这一法案。	[]
美国旧外贸法对波音和微软等出口大户实施减税优惠政策，减免税款总额每年高达４０亿美元。	[]
另据报道，美国政府官员当天警告欧盟，如果欧盟执意对美国实施贸易制裁，大西洋两岸将展开一场全面的贸易战。	[]
美国目前每年因香蕉和荷尔蒙牛肉对欧盟实施３．０８亿美元的贸易制裁。	[]
新华社里斯本１１月１７日电（记者谢鹏）葡当地媒体今日证实，欧洲体育裁判法庭已决定将欧洲足联对葡球员沙维尔的禁赛期限从９个月减至７个月。	[]
由于沙维尔在今夏欧锦赛葡萄牙对法国队的半决赛上有冒犯裁判行为，欧足联决定从７月２日起对其处以禁止参加国际比赛９个月的处罚。	[]
此后沙维尔一直不服，层层上诉，最终得到这一“减刑”两个月的结果。	[]
这一裁决意味着这位现在英格兰埃温顿队效力的球员可以在明年１月后回到国际赛场。	[]
对此沙维尔表示十分满意，称之为“持之以恒的胜利”，但他同时又说，７个月的禁赛也是不公平的。	[]
新华社加沙１１月１９日电（记者马晓霖）巴勒斯坦民族权力机构１９再次重申，禁止巴勒斯坦人向以色列目标开枪等可能引起双方冲突的行为，努力控制流血冲突，避免局势再度恶化。	[4, 4, 4]
巴最高安全委员会当天通过当地媒体发表声明，重申了上述禁令，并要求所有巴勒斯坦人遵照执行。	[]
巴最高安全委员会颁布的禁令包括：禁止从巴控制区开枪；	[4]
禁止在巴控制区以外的人口密集地带和居民区开枪；	[4]
禁止在举行集会特别是葬礼的过程中朝空中开枪。	[4]
声明强调，由于巴勒斯坦经济形势目前已经严重恶化，因此禁止一切自发的罢市活动，以免进一步加剧局势的恶化。	[]
巴最高安全委员会在声明中还明确规定在校学生不准到冲突前沿，并禁止在游行活动中蒙面，以免“外人”混入群众队伍制造事端。	[4, 5]
